date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
2020-10-22,09:30,09:30 AM,3195.48,3190,3192.855,3194.34,3193.626,4203,13422812.51,53,AMZN
2020-10-22,09:31,09:31 AM,3198.55,3194.515,3195.35,3194.64,3195.533,770,2460560.24,18,AMZN
2020-10-22,09:32,09:32 AM,3195.965,3191.93,3193.715,3195.965,3193.716,57,182041.84,6,AMZN
2020-10-22,09:33,09:33 AM,3195.99,3193.575,3195.99,3193.575,3194.896,1224,3910553.345,14,AMZN
2020-10-22,09:34,09:34 AM,3195.935,3194.76,3194.76,3195.935,3195.733,64,204526.93,4,AMZN
2020-10-22,09:35,09:35 AM,3193.805,3191.67,3193.58,3193.54,3193.104,742,2369283.33,12,AMZN
2020-10-22,09:36,09:36 AM,3193.44,3190,3191.26,3190,3193.256,209,667390.52,5,AMZN
2020-10-22,09:37,09:37 AM,3193.16,3190.99,3190.99,3193.16,3191.681,255,813878.75,6,AMZN
2020-10-22,09:38,09:38 AM,3192.32,3191.555,3192.32,3191.555,3191.57,51,162770.07,2,AMZN
2020-10-22,09:39,09:39 AM,3185.25,3181.38,3185.25,3183.76,3182.773,1943,6184127.425,33,AMZN
2020-10-22,09:40,09:40 AM,3186.62,3180.8,3185.88,3181.18,3183.167,1830,5825195.46,41,AMZN
2020-10-22,09:41,09:41 AM,3182.75,3179.72,3181.56,3180.05,3181.771,1377,4381299.1,26,AMZN
2020-10-22,09:42,09:42 AM,3180.71,3176.97,3180.01,3178.8,3178.945,767,2438250.515,23,AMZN
2020-10-22,09:43,09:43 AM,3183.965,3178.13,3178.77,3183.965,3179.964,604,1920698.06,13,AMZN
2020-10-22,09:44,09:44 AM,3188,3184.56,3184.56,3185.11,3186.227,1573,5011935.94,36,AMZN
2020-10-22,09:45,09:45 AM,3187.68,3181.03,3186.98,3184.26,3184.997,1627,5181991.02,38,AMZN
2020-10-22,09:46,09:46 AM,3181.98,3176.85,3180.44,3180.84,3179.625,653,2076295.05,16,AMZN
2020-10-22,09:47,09:47 AM,3181.29,3179.79,3181.08,3181.29,3180.72,604,1921154.64,10,AMZN
2020-10-22,09:48,09:48 AM,3183.75,3176.68,3183.08,3176.81,3179.574,1158,3681947.22,21,AMZN
2020-10-22,09:49,09:49 AM,3178,3171.87,3177.96,3173.78,3174.907,1025,3254280.165,34,AMZN
2020-10-22,09:50,09:50 AM,3174.65,3172.24,3173.05,3174.65,3172.648,428,1357893.25,19,AMZN
2020-10-22,09:51,09:51 AM,3177.92,3174.72,3176.19,3177.92,3175.718,310,984472.69,11,AMZN
2020-10-22,09:52,09:52 AM,3182.595,3178.13,3178.19,3179.995,3179.211,721,2292210.845,12,AMZN
2020-10-22,09:53,09:53 AM,3179.06,3177.3,3178.53,3178.98,3178.431,424,1347654.915,17,AMZN
2020-10-22,09:54,09:54 AM,3183.25,3177.7,3181.13,3177.7,3180.495,1012,3218660.68,19,AMZN
2020-10-22,09:55,09:55 AM,3179.515,3174.42,3177.075,3179.21,3177.138,544,1728362.9,12,AMZN
2020-10-22,09:56,09:56 AM,3179.93,3177.21,3179.55,3178.44,3179.045,1504,4781283.24,18,AMZN
2020-10-22,09:57,09:57 AM,3178.69,3176.32,3178.09,3178,3177.477,901,2862907.17,11,AMZN
2020-10-22,09:58,09:58 AM,3177.65,3175.05,3177.52,3175.06,3176.557,713,2264884.95,9,AMZN
2020-10-22,09:59,09:59 AM,3175.65,3174.27,3175.25,3175.65,3174.733,225,714314.84,9,AMZN
2020-10-22,10:00,10 AM,3176.24,3166.63,3173.68,3166.73,3172.521,547,1735368.76,21,AMZN
2020-10-22,10:01,10:01 AM,3171,3166.06,3166.64,3170.25,3168.685,1715,5434294.395,31,AMZN
2020-10-22,10:02,10:02 AM,3170.965,3167.06,3169.31,3167.06,3168.84,681,2157980.29,14,AMZN
2020-10-22,10:03,10:03 AM,3167.1,3165.01,3166.54,3165.455,3165.921,1070,3387535.755,29,AMZN
2020-10-22,10:04,10:04 AM,3165.2,3164.19,3165.11,3164.69,3164.553,528,1670883.995,13,AMZN
2020-10-22,10:05,10:05 AM,3167,3162.69,3164.96,3167,3164.458,852,2696118.1,20,AMZN
2020-10-22,10:06,10:06 AM,3166.48,3162.85,3165.13,3162.85,3165.16,586,1854783.59,16,AMZN
2020-10-22,10:07,10:07 AM,3163.21,3157.21,3162.88,3158.28,3158.601,1064,3360751.96,42,AMZN
2020-10-22,10:08,10:08 AM,3159.3,3156.11,3159.3,3156.8,3156.97,548,1730019.37,20,AMZN
2020-10-22,10:09,10:09 AM,3157.74,3154.57,3157.01,3154.57,3156.584,368,1161622.965,16,AMZN
2020-10-22,10:10,10:10 AM,3157.87,3155.14,3155.14,3157.4,3156.578,1216,3838399.26,27,AMZN
2020-10-22,10:11,10:11 AM,3158.27,3156.14,3157.46,3156.545,3157.266,1183,3735045.345,45,AMZN
2020-10-22,10:12,10:12 AM,3156.25,3147.83,3156.25,3151.15,3151.196,1676,5281404.205,52,AMZN
2020-10-22,10:13,10:13 AM,3153.88,3150.175,3151.055,3152.91,3152.411,1761,5551396.335,72,AMZN
2020-10-22,10:14,10:14 AM,3158.52,3154.45,3155.045,3156.91,3155.677,1146,3616406.17,66,AMZN
2020-10-22,10:15,10:15 AM,3158.265,3154,3158.115,3156.95,3155.981,733,2313334.445,40,AMZN
2020-10-22,10:16,10:16 AM,3156.02,3153.02,3155.86,3156.02,3154.759,236,744523.23,10,AMZN
2020-10-22,10:17,10:17 AM,3154.32,3151.23,3154.32,3153.06,3151.964,668,2105512.145,17,AMZN
2020-10-22,10:18,10:18 AM,3154.82,3153.7,3153.7,3154.63,3154.072,359,1132311.94,9,AMZN
2020-10-22,10:19,10:19 AM,3154.8,3151.24,3154.8,3151.24,3153.348,438,1381166.44,12,AMZN
2020-10-22,10:20,10:20 AM,3150,3142.42,3150,3149.68,3145.952,2119,6666272,69,AMZN
2020-10-22,10:21,10:21 AM,3148,3143.21,3148,3146.21,3145.81,763,2400252.76,15,AMZN
2020-10-22,10:22,10:22 AM,3149.93,3146.3,3146.91,3146.3,3146.843,380,1195800.19,13,AMZN
2020-10-22,10:23,10:23 AM,3147,3143.2,3147,3143.5,3145.983,348,1094802.19,13,AMZN
2020-10-22,10:24,10:24 AM,3144.03,3139.43,3144.03,3139.43,3140.85,812,2550369.955,17,AMZN
2020-10-22,10:25,10:25 AM,3139.93,3136,3139.82,3139.93,3138.015,1052,3301192.09,25,AMZN
2020-10-22,10:26,10:26 AM,3142.81,3138.02,3138.19,3142.81,3139.506,1089,3418921.52,23,AMZN
2020-10-22,10:27,10:27 AM,3148.1,3143.47,3144.29,3148.1,3146.19,669,2104801.42,15,AMZN
2020-10-22,10:28,10:28 AM,3147.7,3144.63,3147.7,3145.09,3145.814,1087,3419499.485,40,AMZN
2020-10-22,10:29,10:29 AM,3144.93,3141.45,3144.93,3143.5,3142.269,418,1313468.5,13,AMZN
2020-10-22,10:30,10:30 AM,3146.7,3140.48,3142.74,3140.845,3143.713,906,2848203.79,23,AMZN
2020-10-22,10:31,10:31 AM,3142.795,3136.96,3142.55,3139.23,3139.128,1003,3148545.455,29,AMZN
2020-10-22,10:32,10:32 AM,3138.265,3134,3138.265,3135.88,3136.391,378,1185555.685,25,AMZN
2020-10-22,10:33,10:33 AM,3136.085,3131.31,3135.62,3132.77,3133.437,1535,4809825.3,47,AMZN
2020-10-22,10:34,10:34 AM,3137.76,3133.69,3133.69,3135.57,3135.686,433,1357751.92,21,AMZN
2020-10-22,10:35,10:35 AM,3140.98,3137.31,3137.31,3140.85,3139.874,560,1758329.645,21,AMZN
2020-10-22,10:36,10:36 AM,3141.68,3137.81,3141.68,3139.715,3140.094,626,1965699.135,12,AMZN
2020-10-22,10:37,10:37 AM,3143.89,3140.63,3142.66,3140.75,3142.447,627,1970314.25,14,AMZN
2020-10-22,10:38,10:38 AM,3140.68,3139.23,3139.23,3140.26,3140.228,373,1171305.23,8,AMZN
2020-10-22,10:39,10:39 AM,3140.06,3134.41,3139.69,3134.41,3136.721,530,1662462.22,22,AMZN
2020-10-22,10:40,10:40 AM,3135.07,3126.77,3135.07,3128.55,3128.299,811,2537050.23,28,AMZN
2020-10-22,10:41,10:41 AM,3133,3130.02,3130.16,3132.41,3131.744,942,2950103.065,34,AMZN
2020-10-22,10:42,10:42 AM,3132.85,3129.38,3131.27,3131.24,3131.133,649,2032105.06,14,AMZN
2020-10-22,10:43,10:43 AM,3128.25,3125.93,3128.25,3127.04,3126.974,1185,3705464.35,29,AMZN
2020-10-22,10:44,10:44 AM,3126.72,3121.88,3126.72,3123.505,3123.471,816,2548752.305,37,AMZN
2020-10-22,10:45,10:45 AM,3131.72,3123.25,3123.25,3127.99,3128.227,1869,5846656.84,42,AMZN
2020-10-22,10:46,10:46 AM,3133.235,3126.02,3127.855,3133.235,3130.465,1160,3631339.215,17,AMZN
2020-10-22,10:47,10:47 AM,3134.11,3128.975,3134.11,3131.26,3132.45,411,1287437.015,21,AMZN
2020-10-22,10:48,10:48 AM,3130.5,3127.57,3130.5,3130,3130.091,310,970328.39,12,AMZN
2020-10-22,10:49,10:49 AM,3128.74,3125.77,3126.45,3128.2,3126.69,557,1741566.41,8,AMZN
2020-10-22,10:50,10:50 AM,3129.89,3124.28,3128.32,3129.89,3128.511,705,2205600.21,18,AMZN
2020-10-22,10:51,10:51 AM,3140.71,3133.51,3133.78,3139.72,3136.886,1983,6220445.925,35,AMZN
2020-10-22,10:52,10:52 AM,3142.09,3135.87,3141.81,3136.16,3139.668,740,2323354.36,13,AMZN
2020-10-22,10:53,10:53 AM,3137.9,3135,3137.01,3137.11,3136.846,351,1101032.94,9,AMZN
2020-10-22,10:54,10:54 AM,3137.605,3135.35,3137.49,3135.77,3136.389,183,573959.14,9,AMZN
2020-10-22,10:55,10:55 AM,3140.88,3133.78,3134.44,3140.88,3138.45,122,382890.865,9,AMZN
2020-10-22,10:56,10:56 AM,3141.85,3136.64,3141.78,3137.73,3139.394,600,1883636.575,17,AMZN
2020-10-22,10:57,10:57 AM,3139.75,3136.4,3139.54,3137.37,3138.393,438,1374616.07,11,AMZN
2020-10-22,10:58,10:58 AM,3137.97,3137.13,3137.38,3137.95,3137.23,115,360781.48,5,AMZN
2020-10-22,10:59,10:59 AM,3143.875,3141,3142.96,3142.79,3142.632,689,2165273.58,10,AMZN
2020-10-22,11:00,11 AM,3148.15,3142.15,3143.35,3147.7,3145.442,639,2009937.65,18,AMZN
2020-10-22,11:01,11:01 AM,3146.68,3145.25,3146.42,3146.66,3146.498,417,1312089.84,13,AMZN
